File_ID,Department,File_Type,Size_GB,Last_Access_Date,Storage_Tier,Monthly_Cost_USD
F02475,Engineering,Other,0.37,2024-08-29,S3 Standard,0.0085
F02476,Marketing,Backup,5.39,2024-11-13,S3 Standard,0.124
F02477,HR,Media,2.82,2024-11-05,S3 Standard,0.0649
F02478,Finance,Backup,7.21,2024-11-21,S3 IA,0.0901
F02479,Sales,Media,24.53,2025-03-04,S3 IA,0.3066
F02480,HR,Other,5.38,2024-04-21,S3 Standard,0.1237
F02481,Engineering,Backup,0.26,2024-08-16,Glacier,0.001
F02482,Sales,Backup,0.55,2025-04-15,S3 Standard,0.0127
F02483,Finance,Backup,10.64,2024-07-12,S3 IA,0.133
F02484,Finance,Media,3.75,2024-07-30,S3 IA,0.0469
F02485,Marketing,Log,8.71,2024-09-30,Glacier,0.0348
F02486,Sales,Other,9.71,2025-05-12,S3 IA,0.1214
F02487,Marketing,Backup,13.13,2024-06-01,S3 Standard,0.302
F02488,HR,Log,14.96,2025-08-16,Glacier,0.0598
F02489,Sales,Other,4.05,2024-10-16,S3 IA,0.0506
F02490,HR,Other,2.09,2024-12-11,S3 Standard,0.0481
F02491,Marketing,Backup,16.33,2023-10-30,S3 IA,0.2041
F02492,Sales,Backup,3.96,2024-05-04,S3 IA,0.0495
F02493,Marketing,Media,0.33,2024-10-20,S3 Standard,0.0076
F02494,Sales,Log,5.15,2024-06-25,S3 Standard,0.1184
F02495,Marketing,Log,4.43,2025-08-18,S3 IA,0.0554
F02496,Finance,Backup,11.31,2024-11-21,S3 IA,0.1414
F02497,Marketing,Other,5.29,2024-02-09,S3 Standard,0.1217
F02498,Finance,Backup,2.15,2024-08-15,S3 Standard,0.0494
F02499,Marketing,Other,16.94,2025-02-12,S3 Standard,0.3896
F02500,Sales,Other,8.09,2024-07-19,S3 IA,0.1011
F02501,Sales,Backup,4.98,2024-12-16,S3 IA,0.0623
F02502,Sales,Document,1.73,2023-10-20,S3 Standard,0.0398
F02503,Engineering,Log,2.34,2024-05-20,S3 Standard,0.0538
F02504,HR,Other,5.54,2023-11-28,S3 Standard,0.1274
F02505,Sales,Other,0.37,2025-04-21,S3 IA,0.0046
F02506,Finance,Document,1.48,2024-10-28,S3 Standard,0.034
F02507,Sales,Media,6.26,2025-02-10,S3 Standard,0.144
F02508,Engineering,Document,3.27,2025-05-11,S3 Standard,0.0752
F02509,Finance,Document,2.57,2024-08-01,S3 IA,0.0321
F02510,Engineering,Other,0.82,2025-01-19,S3 Standard,0.0189
F02511,Finance,Log,2.92,2024-03-24,S3 Standard,0.0672
F02512,Marketing,Document,7.36,2024-03-14,Glacier,0.0294
F02513,HR,Media,1.53,2024-06-07,S3 Standard,0.0352
F02514,HR,Backup,0.03,2025-08-22,S3 Standard,0.0007
F02515,Engineering,Document,5.52,2023-09-09,Glacier,0.0221
F02516,HR,Document,17.99,2024-01-09,S3 Standard,0.4138
F02517,Engineering,Media,4.67,2023-11-23,S3 Standard,0.1074
F02518,Engineering,Log,0.64,2023-09-23,S3 Standard,0.0147
F02519,Engineering,Document,1.93,2025-05-04,S3 IA,0.0241
F02520,HR,Document,10.11,2025-08-30,S3 Standard,0.2325
F02521,Engineering,Log,1.32,2024-11-14,S3 IA,0.0165
F02522,HR,Media,4.68,2024-11-27,S3 Standard,0.1076
F02523,Engineering,Document,2.58,2023-11-01,S3 Standard,0.0593
F02524,Sales,Log,1.16,2025-03-02,S3 IA,0.0145
F02525,Engineering,Document,8.39,2024-05-11,Glacier,0.0336
F02526,Finance,Backup,6.79,2025-02-03,S3 Standard,0.1562
F02527,Engineering,Other,5.42,2024-04-07,S3 IA,0.0678
F02528,Marketing,Backup,1.35,2025-07-08,S3 Standard,0.0311
F02529,Engineering,Document,0.51,2024-04-18,S3 Standard,0.0117
F02530,Finance,Media,4.29,2024-03-24,S3 Standard,0.0987
F02531,Finance,Other,4.03,2025-06-13,S3 IA,0.0504
F02532,HR,Backup,1.04,2025-09-04,S3 Standard,0.0239
F02533,Sales,Log,0.29,2025-05-25,S3 Standard,0.0067
F02534,Engineering,Media,0.42,2025-08-16,S3 Standard,0.0097
F02535,HR,Backup,24.65,2024-02-16,S3 Standard,0.5669
F02536,Sales,Log,7.65,2024-01-26,Glacier,0.0306
F02537,Engineering,Document,12.75,2025-02-03,Glacier,0.051
F02538,Marketing,Log,1.08,2025-07-12,S3 IA,0.0135
F02539,Engineering,Backup,16.17,2025-02-10,S3 Standard,0.3719
F02540,Finance,Backup,0.77,2024-02-28,S3 Standard,0.0177
F02541,Finance,Document,3.56,2024-11-16,S3 IA,0.0445
F02542,Marketing,Log,8.85,2023-11-22,Glacier,0.0354
F02543,HR,Log,2.15,2024-07-07,S3 Standard,0.0494
F02544,Sales,Document,2.77,2023-12-21,S3 IA,0.0346
F02545,Engineering,Log,0.69,2024-02-25,Glacier,0.0028
F02546,Finance,Document,0.66,2025-06-29,S3 IA,0.0083
F02547,HR,Media,4.83,2025-08-26,S3 Standard,0.1111
F02548,Marketing,Backup,5.63,2025-01-14,S3 Standard,0.1295
F02549,Finance,Media,7.51,2025-07-10,S3 Standard,0.1727
F02550,Marketing,Other,4.07,2024-05-31,S3 Standard,0.0936
F02551,Engineering,Other,5.19,2025-05-10,S3 Standard,0.1194
F02552,Sales,Other,0.07,2024-02-06,S3 Standard,0.0016
F02553,Finance,Document,0.88,2025-01-02,S3 IA,0.011
F02554,Finance,Log,20.97,2025-02-27,S3 Standard,0.4823
F02555,Engineering,Media,0.4,2023-10-15,S3 Standard,0.0092
F02556,HR,Media,5.68,2023-12-02,S3 IA,0.071
F02557,Sales,Media,0.97,2024-06-25,S3 IA,0.0121
F02558,Finance,Media,6.31,2024-06-25,S3 IA,0.0789
F02559,Sales,Other,6.12,2025-07-18,S3 Standard,0.1408
F02560,Finance,Media,1.33,2024-08-09,S3 IA,0.0166
F02561,Sales,Log,1.57,2025-01-29,S3 Standard,0.0361
F02562,Marketing,Other,5.32,2025-06-11,S3 Standard,0.1224
F02563,Finance,Media,2.47,2025-07-29,S3 IA,0.0309
F02564,Sales,Document,1.08,2025-01-22,S3 Standard,0.0248
F02565,HR,Backup,6.58,2023-12-30,S3 Standard,0.1513
F02566,Marketing,Backup,0.84,2024-12-05,S3 Standard,0.0193
F02567,Marketing,Backup,9.68,2023-10-01,S3 Standard,0.2226
F02568,HR,Other,3.61,2025-05-10,S3 Standard,0.083
F02569,Sales,Media,0.56,2025-07-04,S3 IA,0.007
F02570,Engineering,Other,5.92,2025-09-05,S3 Standard,0.1362
F02571,HR,Log,3.66,2025-07-23,Glacier,0.0146
F02572,Sales,Document,1.77,2025-08-11,S3 Standard,0.0407
F02573,HR,Document,2.75,2023-12-11,S3 Standard,0.0633
F02574,HR,Backup,1.77,2024-10-19,S3 Standard,0.0407
F02575,Finance,Backup,1.53,2024-05-05,S3 Standard,0.0352
F02576,Sales,Backup,0.89,2024-02-07,S3 IA,0.0111
F02577,Engineering,Media,2.25,2023-10-01,S3 Standard,0.0517
F02578,Finance,Log,1.44,2025-01-08,S3 Standard,0.0331
F02579,HR,Log,5.75,2023-09-10,S3 IA,0.0719
F02580,HR,Log,5.76,2024-12-31,S3 Standard,0.1325
F02581,HR,Log,3.48,2024-12-03,S3 IA,0.0435
F02582,Sales,Backup,7.52,2025-01-05,S3 IA,0.094
F02583,Sales,Document,9.2,2024-08-22,S3 Standard,0.2116
F02584,Finance,Backup,4.33,2025-08-21,S3 Standard,0.0996
F02585,Engineering,Log,4.82,2024-09-13,S3 Standard,0.1109
F02586,Finance,Backup,1.66,2025-02-11,S3 IA,0.0208
F02587,Marketing,Log,11.26,2023-10-19,S3 Standard,0.259
F02588,HR,Other,0.12,2025-07-28,S3 Standard,0.0028
F02589,HR,Document,2.14,2024-06-06,S3 Standard,0.0492
F02590,HR,Other,6.4,2024-09-22,S3 Standard,0.1472
F02591,Finance,Media,0.42,2024-02-12,S3 Standard,0.0097
F02592,Finance,Backup,1.01,2025-08-26,S3 IA,0.0126
F02593,HR,Media,4.45,2024-03-12,S3 Standard,0.1023
F02594,Finance,Backup,4.1,2025-01-28,Glacier,0.0164
F02595,Sales,Other,6.71,2024-08-16,S3 IA,0.0839
F02596,Sales,Log,8.37,2025-02-22,S3 Standard,0.1925
F02597,Finance,Log,0.69,2024-10-15,S3 Standard,0.0159
F02598,HR,Backup,0.09,2024-10-24,S3 Standard,0.0021
F02599,Finance,Log,5.85,2024-01-07,S3 IA,0.0731
F02600,Finance,Other,1.79,2025-05-08,S3 Standard,0.0412
F02601,Finance,Log,4.92,2023-09-28,Glacier,0.0197
F02602,Marketing,Other,0.82,2025-04-12,S3 IA,0.0103
F02603,Sales,Media,3.17,2024-07-05,S3 Standard,0.0729
F02604,Engineering,Other,3.51,2024-11-26,S3 IA,0.0439
F02605,Engineering,Document,4.4,2023-11-07,S3 Standard,0.1012
F02606,Marketing,Document,3.6,2025-04-18,S3 IA,0.045
F02607,Finance,Document,3.42,2024-02-01,S3 Standard,0.0787
F02608,Marketing,Backup,2.02,2023-12-18,S3 Standard,0.0465
F02609,Marketing,Backup,0.37,2025-02-16,S3 Standard,0.0085
F02610,HR,Backup,0.47,2024-06-08,S3 IA,0.0059
F02611,Sales,Other,2.84,2023-11-30,S3 Standard,0.0653
F02612,Engineering,Backup,2.2,2025-04-09,Glacier,0.0088
F02613,Finance,Media,3.63,2024-01-08,S3 Standard,0.0835
F02614,Engineering,Document,1.82,2024-01-06,S3 Standard,0.0419
F02615,Engineering,Other,5.82,2025-01-27,S3 Standard,0.1339
F02616,Sales,Document,9.97,2023-09-11,S3 Standard,0.2293
F02617,Engineering,Backup,1.78,2024-04-04,S3 Standard,0.0409
F02618,Engineering,Other,1.07,2025-07-15,S3 Standard,0.0246
F02619,Marketing,Log,0.62,2024-04-30,S3 IA,0.0077
F02620,Sales,Media,4.79,2025-04-20,S3 Standard,0.1102
F02621,HR,Backup,2.93,2025-05-16,S3 Standard,0.0674
F02622,Finance,Backup,1.04,2024-03-21,S3 Standard,0.0239
F02623,Engineering,Media,5.29,2024-07-19,S3 IA,0.0661
F02624,Finance,Media,0.8,2023-12-06,S3 Standard,0.0184
F02625,HR,Log,4.04,2023-11-30,S3 Standard,0.0929
F02626,Finance,Backup,3.74,2024-07-06,S3 Standard,0.086
F02627,HR,Backup,6.63,2024-08-03,S3 IA,0.0829
F02628,Marketing,Document,0.28,2025-05-27,S3 IA,0.0035
F02629,Engineering,Other,10.94,2024-06-21,S3 Standard,0.2516
F02630,HR,Other,6.07,2024-11-07,S3 Standard,0.1396
F02631,Finance,Document,1.22,2023-12-05,S3 IA,0.0152
F02632,Engineering,Other,1.01,2023-10-07,Glacier,0.004
F02633,Marketing,Media,2.83,2024-02-05,S3 IA,0.0354
F02634,Engineering,Other,8.51,2023-11-29,Glacier,0.034
F02635,HR,Other,9.26,2024-06-20,S3 IA,0.1158
F02636,Marketing,Document,3.67,2023-11-28,S3 IA,0.0459
F02637,Finance,Log,9.86,2025-09-01,S3 Standard,0.2268
F02638,Marketing,Other,0.03,2023-09-29,S3 Standard,0.0007
F02639,Marketing,Other,0.18,2025-06-27,S3 Standard,0.0041
F02640,Sales,Log,12.14,2025-03-31,S3 IA,0.1518
F02641,Marketing,Document,7.47,2024-05-24,Glacier,0.0299
F02642,Marketing,Log,3.0,2023-10-12,S3 IA,0.0375
F02643,Engineering,Document,7.0,2024-11-04,S3 Standard,0.161
F02644,Finance,Media,15.58,2025-08-09,S3 Standard,0.3583
F02645,Engineering,Document,7.39,2024-09-03,S3 Standard,0.17
F02646,Engineering,Media,9.24,2024-01-30,S3 Standard,0.2125
F02647,HR,Media,7.15,2025-09-05,S3 IA,0.0894
F02648,Engineering,Document,0.92,2024-10-31,Glacier,0.0037
F02649,Sales,Backup,8.97,2025-04-28,S3 Standard,0.2063
F02650,Sales,Document,1.09,2025-02-21,S3 Standard,0.0251
F02651,HR,Other,11.16,2024-08-17,S3 IA,0.1395
F02652,Finance,Other,3.07,2024-12-16,S3 Standard,0.0706
F02653,Finance,Backup,5.65,2024-12-28,S3 IA,0.0706
F02654,Engineering,Media,3.44,2025-01-31,S3 Standard,0.0791
F02655,Engineering,Backup,0.49,2024-05-02,S3 Standard,0.0113
F02656,Engineering,Other,1.72,2024-04-05,S3 Standard,0.0396
F02657,Finance,Backup,20.59,2024-04-22,S3 Standard,0.4736
F02658,Marketing,Document,16.18,2023-11-09,S3 Standard,0.3721
F02659,Sales,Backup,1.93,2023-09-10,S3 Standard,0.0444
F02660,Marketing,Media,27.99,2024-12-12,S3 Standard,0.6438
F02661,Marketing,Document,9.34,2024-12-25,S3 Standard,0.2148
F02662,Finance,Log,4.72,2024-04-22,S3 Standard,0.1086
F02663,Marketing,Other,0.2,2023-11-06,S3 Standard,0.0046
F02664,HR,Other,11.59,2025-07-15,S3 Standard,0.2666
F02665,Engineering,Backup,4.08,2024-02-05,S3 IA,0.051
F02666,HR,Document,10.14,2024-10-25,Glacier,0.0406
F02667,Sales,Log,8.99,2024-06-23,S3 Standard,0.2068
F02668,Engineering,Document,8.95,2024-04-16,S3 Standard,0.2058
F02669,Marketing,Other,5.99,2025-01-09,S3 Standard,0.1378
F02670,Sales,Document,1.72,2023-09-23,S3 Standard,0.0396
F02671,Engineering,Log,2.05,2025-04-07,S3 IA,0.0256
F02672,Marketing,Backup,1.84,2025-06-26,S3 IA,0.023
F02673,HR,Media,0.1,2024-02-09,S3 IA,0.0013
F02674,Engineering,Document,4.37,2025-01-02,S3 Standard,0.1005
F02675,Marketing,Media,6.0,2025-08-20,S3 Standard,0.138
F02676,HR,Other,9.62,2024-01-22,Glacier,0.0385
F02677,Sales,Backup,0.76,2025-03-03,S3 Standard,0.0175
F02678,Sales,Backup,3.93,2023-10-17,S3 Standard,0.0904
F02679,Sales,Document,0.04,2025-03-13,Glacier,0.0002
F02680,Sales,Backup,0.5,2024-06-10,S3 IA,0.0063
F02681,Finance,Document,0.28,2024-04-17,S3 IA,0.0035
F02682,Engineering,Document,6.46,2024-11-26,S3 Standard,0.1486
F02683,Engineering,Media,0.42,2024-10-04,S3 Standard,0.0097
F02684,Finance,Backup,6.3,2024-12-09,S3 Standard,0.1449
F02685,Marketing,Document,1.44,2025-04-17,S3 IA,0.018
F02686,Marketing,Media,10.51,2025-01-26,S3 Standard,0.2417
F02687,Sales,Log,8.39,2025-04-14,S3 IA,0.1049
F02688,HR,Media,15.83,2025-04-07,S3 IA,0.1979
F02689,Marketing,Media,10.76,2023-09-07,S3 Standard,0.2475
F02690,HR,Document,13.54,2024-08-03,S3 Standard,0.3114
F02691,Engineering,Other,9.79,2025-03-17,S3 Standard,0.2252
F02692,HR,Other,5.91,2025-03-18,S3 IA,0.0739
F02693,Engineering,Other,0.93,2024-02-11,S3 IA,0.0116
F02694,Finance,Media,1.59,2025-04-21,S3 IA,0.0199
F02695,Finance,Document,1.2,2024-04-21,S3 Standard,0.0276
F02696,Sales,Backup,4.63,2025-07-03,S3 Standard,0.1065
F02697,Marketing,Media,3.5,2025-06-15,S3 IA,0.0438
F02698,Sales,Media,10.09,2024-07-01,S3 Standard,0.2321
F02699,Engineering,Document,15.25,2024-06-02,S3 IA,0.1906
F02700,Sales,Log,2.59,2025-08-02,S3 IA,0.0324
F02701,HR,Media,3.53,2024-03-01,S3 Standard,0.0812
F02702,Engineering,Log,17.79,2025-05-21,S3 Standard,0.4092
F02703,Finance,Log,1.62,2024-01-19,S3 Standard,0.0373
F02704,Marketing,Other,7.86,2025-01-07,S3 Standard,0.1808
F02705,Engineering,Document,1.28,2024-08-21,S3 IA,0.016
F02706,Engineering,Log,5.72,2025-02-27,S3 IA,0.0715
F02707,HR,Document,1.46,2024-08-10,S3 IA,0.0182
F02708,Marketing,Other,10.76,2025-02-07,S3 IA,0.1345
F02709,Finance,Document,4.12,2025-07-29,S3 Standard,0.0948
F02710,Engineering,Media,1.03,2025-02-01,S3 Standard,0.0237
F02711,Engineering,Log,1.27,2024-07-29,S3 IA,0.0159
F02712,HR,Document,3.4,2023-09-30,S3 Standard,0.0782
F02713,Sales,Backup,16.3,2024-03-31,S3 IA,0.2038
F02714,Finance,Document,7.34,2024-04-30,S3 IA,0.0917
F02715,Marketing,Log,3.35,2024-09-30,S3 Standard,0.0771
F02716,Engineering,Other,2.06,2025-06-19,S3 Standard,0.0474
F02717,Engineering,Other,3.98,2023-10-20,S3 Standard,0.0915
F02718,Finance,Log,6.9,2024-06-23,S3 IA,0.0863
F02719,Sales,Media,7.66,2025-08-19,S3 Standard,0.1762
F02720,Engineering,Media,1.96,2023-12-16,Glacier,0.0078
F02721,Finance,Other,6.39,2025-03-28,S3 Standard,0.147
F02722,HR,Other,5.36,2024-10-17,Glacier,0.0214
F02723,Sales,Log,15.98,2024-04-13,S3 Standard,0.3675
F02724,Marketing,Media,13.37,2023-09-09,S3 Standard,0.3075
F02725,Engineering,Other,7.79,2024-06-17,S3 IA,0.0974
F02726,Finance,Media,6.43,2025-02-16,S3 IA,0.0804
F02727,HR,Other,1.6,2024-11-05,S3 Standard,0.0368
F02728,Marketing,Document,9.35,2025-03-29,S3 IA,0.1169
F02729,Finance,Backup,2.79,2024-03-19,S3 IA,0.0349
F02730,Finance,Document,1.59,2025-05-10,S3 Standard,0.0366
F02731,Marketing,Other,2.42,2025-01-16,S3 Standard,0.0557
F02732,HR,Backup,9.04,2025-06-19,S3 IA,0.113
F02733,HR,Backup,0.8,2024-08-06,S3 Standard,0.0184
F02734,Sales,Other,3.05,2025-05-19,S3 Standard,0.0701
F02735,Engineering,Other,3.39,2025-01-13,S3 IA,0.0424
F02736,Marketing,Media,0.19,2024-04-10,S3 Standard,0.0044
F02737,Marketing,Other,1.09,2025-08-26,S3 Standard,0.0251
F02738,Marketing,Log,8.76,2025-07-15,Glacier,0.035
F02739,HR,Other,8.88,2025-03-07,S3 Standard,0.2042
F02740,Engineering,Log,1.73,2024-07-05,S3 IA,0.0216
F02741,Sales,Other,10.39,2025-05-25,S3 IA,0.1299
F02742,Finance,Media,7.39,2024-11-07,S3 Standard,0.17
F02743,Finance,Log,2.71,2025-07-10,S3 Standard,0.0623
F02744,Marketing,Document,6.9,2024-04-13,S3 Standard,0.1587
F02745,Engineering,Log,16.26,2024-08-02,S3 Standard,0.374
F02746,HR,Media,3.07,2025-08-19,S3 IA,0.0384
F02747,Engineering,Log,1.36,2024-10-14,S3 IA,0.017
F02748,Engineering,Other,14.22,2024-05-24,S3 Standard,0.3271
F02749,HR,Other,4.63,2024-05-05,S3 Standard,0.1065
F02750,Marketing,Media,0.56,2024-01-08,S3 Standard,0.0129
F02751,Engineering,Backup,4.25,2024-09-22,S3 Standard,0.0978
F02752,Finance,Other,3.47,2024-06-04,S3 Standard,0.0798
F02753,HR,Document,9.68,2024-11-01,S3 Standard,0.2226
F02754,Sales,Media,3.78,2025-03-08,S3 IA,0.0473
F02755,Marketing,Log,1.47,2025-08-02,S3 Standard,0.0338
F02756,HR,Log,5.63,2024-05-17,S3 Standard,0.1295
F02757,Sales,Document,3.91,2025-07-18,S3 IA,0.0489
F02758,Sales,Other,1.33,2024-04-19,S3 Standard,0.0306
F02759,Engineering,Media,4.26,2025-06-03,S3 Standard,0.098
F02760,Engineering,Document,8.62,2025-02-10,S3 Standard,0.1983
F02761,Engineering,Other,0.14,2024-06-13,S3 Standard,0.0032
F02762,HR,Media,4.98,2024-02-22,S3 Standard,0.1145
F02763,HR,Log,2.15,2025-03-04,Glacier,0.0086
F02764,Marketing,Media,1.73,2025-05-20,S3 Standard,0.0398
F02765,Engineering,Backup,2.49,2023-12-10,Glacier,0.01
F02766,Sales,Media,2.09,2025-05-01,S3 Standard,0.0481
F02767,Finance,Backup,8.93,2024-08-29,S3 Standard,0.2054
F02768,Marketing,Media,1.61,2024-03-21,S3 Standard,0.037
F02769,HR,Backup,6.61,2024-06-09,S3 Standard,0.152
F02770,Marketing,Log,0.49,2024-09-16,S3 Standard,0.0113
F02771,Marketing,Other,15.12,2023-12-28,S3 Standard,0.3478
F02772,Marketing,Backup,4.87,2023-12-06,S3 Standard,0.112
F02773,Marketing,Backup,6.13,2024-06-09,S3 Standard,0.141
F02774,Finance,Log,1.77,2023-09-26,S3 Standard,0.0407
F02775,Engineering,Backup,2.66,2024-10-31,S3 Standard,0.0612
F02776,Sales,Document,1.27,2024-12-26,S3 Standard,0.0292
F02777,Marketing,Log,13.48,2023-10-13,S3 IA,0.1685
F02778,Marketing,Document,3.35,2024-12-18,S3 IA,0.0419
F02779,Marketing,Log,4.98,2023-10-10,S3 Standard,0.1145
F02780,Engineering,Backup,6.63,2024-01-01,S3 Standard,0.1525
F02781,HR,Document,2.32,2023-09-13,S3 Standard,0.0534
F02782,HR,Backup,6.37,2025-08-27,S3 IA,0.0796
F02783,Finance,Log,5.63,2024-07-12,S3 Standard,0.1295
F02784,HR,Backup,6.12,2023-11-16,S3 IA,0.0765
F02785,Marketing,Document,3.36,2025-01-26,S3 Standard,0.0773
F02786,Marketing,Document,2.41,2025-01-19,S3 Standard,0.0554
F02787,Marketing,Backup,1.26,2024-11-02,S3 Standard,0.029
F02788,Finance,Media,8.7,2025-03-02,S3 Standard,0.2001
F02789,Marketing,Log,4.69,2024-12-14,S3 IA,0.0586
F02790,HR,Log,2.94,2024-02-23,S3 Standard,0.0676
F02791,Engineering,Backup,14.41,2024-09-24,S3 Standard,0.3314
F02792,Engineering,Media,0.25,2025-01-10,S3 Standard,0.0057
F02793,Sales,Document,9.49,2024-09-13,S3 IA,0.1186
F02794,HR,Other,30.13,2023-09-12,S3 Standard,0.693
F02795,Marketing,Other,10.9,2024-09-19,S3 Standard,0.2507
F02796,Engineering,Backup,8.32,2025-08-25,S3 Standard,0.1914
F02797,HR,Media,2.34,2024-08-17,S3 Standard,0.0538
F02798,Engineering,Media,1.32,2024-06-08,S3 IA,0.0165
F02799,Marketing,Log,6.64,2025-03-28,S3 Standard,0.1527
F02800,Engineering,Document,1.82,2023-10-16,S3 Standard,0.0419
F02801,Sales,Media,0.97,2024-12-04,S3 Standard,0.0223
F02802,Sales,Other,7.72,2025-07-19,Glacier,0.0309
F02803,Engineering,Document,1.87,2025-02-04,S3 Standard,0.043
F02804,HR,Document,12.29,2025-02-23,S3 Standard,0.2827
F02805,HR,Backup,9.18,2025-04-01,Glacier,0.0367
F02806,HR,Media,9.41,2023-11-12,S3 Standard,0.2164
F02807,Engineering,Backup,7.38,2025-04-20,Glacier,0.0295
F02808,HR,Media,10.64,2025-04-21,S3 Standard,0.2447
F02809,Marketing,Log,8.19,2024-12-22,S3 Standard,0.1884
F02810,Sales,Backup,4.61,2024-11-22,S3 IA,0.0576
F02811,Marketing,Backup,1.75,2024-02-14,S3 IA,0.0219
F02812,HR,Other,10.96,2024-07-20,S3 Standard,0.2521
F02813,Marketing,Backup,9.18,2023-09-30,Glacier,0.0367
F02814,HR,Media,3.2,2023-09-15,S3 Standard,0.0736
F02815,Engineering,Other,0.2,2024-10-20,S3 IA,0.0025
F02816,Marketing,Backup,5.09,2025-03-19,S3 Standard,0.1171
F02817,Engineering,Backup,0.26,2024-09-10,S3 Standard,0.006
F02818,Engineering,Log,13.04,2024-05-26,Glacier,0.0522
F02819,Finance,Backup,16.3,2023-10-18,Glacier,0.0652
F02820,HR,Document,1.05,2025-04-02,S3 Standard,0.0242
F02821,Sales,Other,5.64,2024-11-06,S3 Standard,0.1297
F02822,HR,Document,0.48,2025-04-27,S3 Standard,0.011
F02823,Sales,Other,6.54,2024-02-11,S3 Standard,0.1504
F02824,HR,Log,2.13,2024-12-26,S3 Standard,0.049
F02825,Engineering,Backup,5.71,2025-04-01,S3 Standard,0.1313
F02826,Marketing,Backup,2.33,2025-06-02,S3 Standard,0.0536
F02827,Marketing,Backup,0.79,2024-06-04,S3 IA,0.0099
F02828,Finance,Other,2.61,2025-06-21,S3 Standard,0.06
F02829,Sales,Backup,0.6,2024-03-30,S3 Standard,0.0138
F02830,Sales,Document,4.3,2023-10-20,S3 Standard,0.0989
F02831,Sales,Backup,0.21,2025-06-15,S3 IA,0.0026
F02832,Engineering,Log,3.75,2024-03-03,S3 Standard,0.0862
F02833,Sales,Document,10.87,2024-04-11,S3 Standard,0.25
F02834,Marketing,Backup,9.1,2024-08-18,S3 IA,0.1138
F02835,Engineering,Backup,10.72,2024-07-17,S3 IA,0.134
F02836,HR,Media,12.76,2023-10-28,S3 IA,0.1595
F02837,Sales,Other,0.55,2023-09-14,Glacier,0.0022
F02838,Sales,Document,0.69,2023-11-10,S3 IA,0.0086
F02839,HR,Media,4.07,2024-02-20,S3 IA,0.0509
F02840,Sales,Log,11.22,2024-08-20,S3 Standard,0.2581
F02841,HR,Other,18.32,2024-12-03,S3 Standard,0.4214
F02842,Engineering,Document,0.24,2024-07-31,S3 Standard,0.0055
F02843,Marketing,Backup,2.2,2024-12-18,S3 Standard,0.0506
F02844,HR,Document,1.2,2024-02-25,S3 Standard,0.0276
F02845,Finance,Backup,7.05,2025-07-26,S3 Standard,0.1621
F02846,HR,Other,5.11,2025-04-03,S3 IA,0.0639
F02847,Sales,Backup,0.64,2024-01-03,S3 Standard,0.0147
F02848,Engineering,Log,3.3,2025-08-28,S3 Standard,0.0759
F02849,Engineering,Backup,5.78,2024-05-22,Glacier,0.0231
F02850,HR,Log,7.55,2024-01-02,S3 Standard,0.1736
F02851,Marketing,Other,0.1,2025-03-30,S3 Standard,0.0023
F02852,Finance,Other,11.06,2025-07-13,S3 Standard,0.2544
F02853,Engineering,Document,4.21,2024-04-04,S3 IA,0.0526
F02854,Sales,Log,8.35,2024-08-28,S3 Standard,0.192
F02855,Sales,Log,8.25,2024-12-22,S3 IA,0.1031
F02856,Marketing,Media,1.05,2024-10-18,S3 Standard,0.0242
F02857,Engineering,Media,0.58,2024-06-20,S3 Standard,0.0133
F02858,HR,Media,6.39,2025-01-05,S3 Standard,0.147
F02859,Sales,Backup,0.85,2025-01-05,S3 IA,0.0106
F02860,Marketing,Media,9.48,2024-07-28,S3 IA,0.1185
F02861,Engineering,Log,6.48,2024-10-28,S3 IA,0.081
F02862,Engineering,Backup,9.22,2025-02-12,S3 IA,0.1153
F02863,Engineering,Other,1.78,2024-10-31,S3 Standard,0.0409
F02864,Engineering,Document,1.9,2023-12-13,S3 IA,0.0238
F02865,Engineering,Media,5.56,2024-09-24,S3 Standard,0.1279
F02866,Sales,Other,0.16,2024-08-18,S3 IA,0.002
F02867,Marketing,Log,6.48,2025-03-29,S3 Standard,0.149
F02868,Engineering,Document,9.03,2024-06-29,S3 Standard,0.2077
F02869,Finance,Other,2.68,2024-06-27,S3 Standard,0.0616
F02870,Finance,Document,7.24,2024-04-23,S3 Standard,0.1665
F02871,Marketing,Media,0.96,2024-02-15,S3 Standard,0.0221
F02872,HR,Log,1.94,2024-01-13,S3 IA,0.0243
F02873,HR,Document,18.31,2024-10-15,S3 Standard,0.4211
F02874,HR,Other,21.46,2024-07-08,S3 Standard,0.4936
F02875,Finance,Media,3.59,2025-08-04,S3 IA,0.0449
F02876,HR,Media,13.61,2024-10-04,S3 Standard,0.313
F02877,Sales,Other,3.7,2023-09-16,S3 IA,0.0463
F02878,Engineering,Other,1.72,2023-12-22,S3 Standard,0.0396
F02879,Finance,Document,1.55,2024-03-21,Glacier,0.0062
F02880,Marketing,Backup,13.26,2025-04-07,S3 Standard,0.305
F02881,Marketing,Media,0.95,2024-03-01,S3 Standard,0.0218
F02882,Engineering,Document,4.33,2024-04-04,S3 Standard,0.0996
F02883,Finance,Other,4.05,2024-08-22,S3 Standard,0.0931
F02884,HR,Document,6.73,2024-08-18,Glacier,0.0269
F02885,HR,Other,3.46,2023-12-04,S3 Standard,0.0796
F02886,Sales,Log,1.59,2024-01-27,S3 Standard,0.0366
